robot_id,proximity,bumper,light_left,light_right,boundary,transporting,home_zone,error
1,False,False,0.001972693803104918,0.001972693803104918,False,False,False,False
1,False,False,0.0019803917605615753,0.0019803917605615753,False,False,False,False
1,False,False,0.001988149108226115,0.001988149108226115,False,False,False,False
1,False,False,0.001995966524884686,0.001995966524884686,False,False,False,False
1,False,False,0.0020038446995246802,0.0020038446995246802,False,False,False,False
1,False,False,0.0020117843315233318,0.0020117843315233318,False,False,False,False
1,False,False,0.002019786130840408,0.002019786130840408,False,False,False,False
1,False,False,0.00202785081821512,0.00202785081821512,False,False,False,False
1,False,False,0.0020359791253673357,0.0020359791253673357,False,False,False,False
1,False,False,0.0020441717952032097,0.0020441717952032097,False,False,False,False
1,False,False,0.0020524295820253525,0.0020524295820253525,False,False,False,False
1,False,False,0.002060753251747628,0.002060753251747628,False,False,False,False
1,False,False,0.002069143582114723,0.002069143582114723,False,False,False,False
1,False,False,0.002077601362926583,0.002077601362926583,False,False,False,False
1,False,False,0.002086127396267863,0.002086127396267863,False,False,False,False
1,False,False,0.0020947224967424924,0.0020947224967424924,False,False,False,False
1,False,False,0.002102278346234856,0.002102278346234856,False,False,False,False
1,False,False,0.0021098789626738967,0.0021098789626738967,False,False,False,False
1,False,False,0.002117524616350177,0.002117524616350177,False,False,False,False
1,False,False,0.0021252155771564266,0.0021252155771564266,False,False,False,False
1,False,False,0.002132952114495704,0.002132952114495704,False,False,False,False
1,False,False,0.0021380753253015896,0.0021380753253015896,False,False,False,False
1,False,False,0.0021431961949251906,0.0021431961949251906,False,False,False,False
1,False,False,0.002148314316524632,0.002148314316524632,False,False,False,False
1,False,False,0.0021534292768502525,0.0021534292768502525,False,False,False,False
1,False,False,0.0021585406562288478,0.0021585406562288478,False,False,False,False
1,False,False,0.0021636480285505146,0.0021636480285505146,False,False,False,False
1,False,False,0.0021687509612581726,0.0021687509612581726,False,False,False,False
1,False,False,0.002173849015339867,0.002173849015339867,False,False,False,False
1,False,False,0.002178941745323936,0.002178941745323936,False,False,False,False
1,False,False,0.0021840286992771416,0.0021840286992771416,False,False,False,False
1,False,False,0.002189109418805851,0.002189109418805851,False,False,False,False
1,False,False,0.00219418343906037,0.00219418343906037,False,False,False,False
1,False,False,0.002199250288742512,0.002199250288742512,False,False,False,False
1,False,False,0.0022060019718994073,0.0022060019718994073,False,False,False,False
1,False,False,0.002212772833164175,0.002212772833164175,False,False,False,False
1,False,False,0.0022195626347035944,0.0022195626347035944,False,False,False,False
1,False,False,0.002226371130138322,0.002226371130138322,False,False,False,False
1,False,False,0.002233198064382429,0.002233198064382429,False,False,False,False
1,False,False,0.0022400431734818163,0.0022400431734818163,False,False,False,False
1,False,False,0.0022469061844515663,0.0022469061844515663,False,False,False,False
1,False,False,0.002253786815112312,0.002253786815112312,False,False,False,False
1,False,False,0.0022606847739257098,0.0022606847739257098,False,False,False,False
1,False,False,0.0022675997598290898,0.0022675997598290898,False,False,False,False
1,False,False,0.002274531462069383,0.002274531462069383,False,False,False,False
1,False,False,0.0022814795600364225,0.0022814795600364225,False,False,False,False
1,False,False,0.0022884437230957042,0.0022884437230957042,False,False,False,False
1,False,False,0.002295423610420734,0.002295423610420734,False,False,False,False
1,False,False,0.0023024188708250523,0.0023024188708250523,False,False,False,False
1,False,False,0.00230942914259407,0.00230942914259407,False,False,False,False
1,False,False,0.00231645405331682,0.00231645405331682,False,False,False,False
1,False,False,0.002322378390113813,0.002322378390113813,False,False,False,False
1,False,False,0.002328297844885793,0.002328297844885793,False,False,False,False
1,False,False,0.0023342118382397308,0.0023342118382397308,False,False,False,False
1,False,False,0.0023401197814504403,0.0023401197814504403,False,False,False,False
1,False,False,0.002346021076452576,0.002346021076452576,False,False,False,False
1,False,False,0.0023472336341401,0.0023472336341401,False,False,False,False
1,False,False,0.0023483961464542307,0.0023483961464542307,False,False,False,False
1,False,False,0.002352204313513717,0.002352204313513717,False,False,False,False
1,False,False,0.002355978647553829,0.002355978647553829,False,False,False,False
1,False,False,0.002357198666573968,0.002357198666573968,False,False,False,False
1,False,False,0.002358367990562411,0.002358367990562411,False,False,False,False
1,False,False,0.002359486389100186,0.002359486389100186,False,False,False,False
1,False,False,0.002360553641229263,0.002360553641229263,False,False,False,False
1,False,False,0.0023615695355721695,0.0023615695355721695,False,False,False,False
1,False,False,0.002362533870446857,0.002362533870446857,False,False,False,False
1,False,False,0.0023634464539766904,0.0023634464539766904,False,False,False,False
1,False,False,0.00236430710419545,0.00236430710419545,False,False,False,False
1,False,False,0.0023651156491472287,0.0023651156491472287,False,False,False,False
1,False,False,0.0023658719269811245,0.0023658719269811245,False,False,False,False
1,False,False,0.0023665757860406216,0.0023665757860406216,False,False,False,False
1,False,False,0.002367227084947567,0.002367227084947567,False,False,False,False
1,False,False,0.0023678256926806507,0.0023678256926806507,False,False,False,False
1,False,False,0.002368371488648303,0.002368371488648303,False,False,False,False
1,False,False,0.0023698575273366058,0.0023698575273366058,False,False,False,False
1,False,False,0.002371292905025189,0.002371292905025189,False,False,False,False
1,False,False,0.002372677338331084,0.002372677338331084,False,False,False,False
1,False,False,0.0023740105530541344,0.0023740105530541344,False,False,False,False
1,False,False,0.002375292284324733,0.002375292284324733,False,False,False,False
1,False,False,0.0023765222767472122,0.0023765222767472122,False,False,False,False
1,False,False,0.0023777002845387267,0.0023777002845387267,False,False,False,False
1,False,False,0.0023788260716634943,0.0023788260716634943,False,False,False,False
1,False,False,0.002379899411962247,0.002379899411962247,False,False,False,False
1,False,False,0.0023809200892767604,0.0023809200892767604,False,False,False,False
1,False,False,0.0023818878975693223,0.0023818878975693223,False,False,False,False
1,False,False,0.0023828026410370206,0.0023828026410370206,False,False,False,False
1,False,False,0.0023836641342207176,0.0023836641342207176,False,False,False,False
1,False,False,0.002384472202108605,0.002384472202108605,False,False,False,False
1,False,False,0.00238522668023422,0.00238522668023422,False,False,False,False
1,False,False,0.002385927414768812,0.002385927414768812,False,False,False,False
1,False,False,0.002386574262607971,0.002386574262607971,False,False,False,False
1,False,False,0.002387167091452411,0.002387167091452411,False,False,False,False
1,False,False,0.0023877057798828245,0.0023877057798828245,False,False,False,False
1,False,False,0.0023881902174287257,0.0023881902174287257,False,False,False,False
1,False,False,0.002388620304631208,0.002388620304631208,False,False,False,False
1,False,False,0.002388995953099536,0.002388995953099536,False,False,False,False
1,False,False,0.0023893170855615272,0.0023893170855615272,False,False,False,False
1,False,False,0.0023895836359076475,0.0023895836359076475,False,False,False,False
1,False,False,0.0023897955492287837,0.0023897955492287837,False,False,False,False
1,False,False,0.0023899527818476503,0.0023899527818476503,False,False,False,False
1,False,False,0.002390055301343788,0.002390055301343788,False,False,False,False
1,False,False,0.0023901030865721316,0.0023901030865721316,False,False,False,False
1,False,False,0.0023900961276751274,0.0023900961276751274,False,False,False,False
1,False,False,0.0023900344260883843,0.0023900344260883843,False,False,False,False
1,False,False,0.002389917994539846,0.002389917994539846,False,False,False,False
1,False,False,0.002389746857042502,0.002389746857042502,False,False,False,False
1,False,False,0.0023895210488806265,0.0023895210488806265,False,False,False,False
1,False,False,0.002389240616589574,0.002389240616589574,False,False,False,False
1,False,False,0.0023889056179291447,0.0023889056179291447,False,False,False,False
1,False,False,0.002388516121850563,0.002388516121850563,False,False,False,False
1,False,False,0.0023880722084570877,0.0023880722084570877,False,False,False,False
