robot_id,proximity,bumper,light_left,light_right,boundary,transporting,home_zone,error
4,False,False,0.00421110517521736,0.00421110517521736,False,False,False,False
4,False,False,0.00421347661763289,0.00421347661763289,False,False,False,False
4,False,False,0.0042155511196969,0.0042155511196969,False,False,False,False
4,False,False,0.004217327355202831,0.004217327355202831,False,False,False,False
4,False,False,0.004218804185844117,0.004218804185844117,False,False,False,False
4,False,False,0.00421998066323428,0.00421998066323428,False,False,False,False
4,False,False,0.0042208560305952245,0.0042208560305952245,False,False,False,False
4,False,False,0.004221429724107849,0.004221429724107849,False,False,False,False
4,False,False,0.004221701373920241,0.004221701373920241,False,False,False,False
4,False,False,0.004221670804809952,0.004221670804809952,False,False,False,False
4,False,False,0.0042213380364980015,0.0042213380364980015,False,False,False,False
4,False,False,0.004220703283613535,0.004220703283613535,False,False,False,False
4,False,False,0.004219766955309232,0.004219766955309232,False,False,False,False
4,False,False,0.0042185296545288395,0.0042185296545288395,False,False,False,False
4,False,False,0.004216992176929378,0.004216992176929378,False,False,False,False
4,False,False,0.004215155509461818,0.004215155509461818,False,False,False,False
4,False,False,0.004213020828615144,0.004213020828615144,False,False,False,False
4,False,False,0.004210589498329956,0.004210589498329956,False,False,False,False
4,True,False,0.004207863067588798,0.004207863067588798,False,False,False,False
4,True,False,0.004204843267691538,0.004204843267691538,False,False,False,False
4,True,False,0.004201532009225112,0.004201532009225112,False,False,False,False
4,True,False,0.004197931378737964,0.004197931378737964,False,False,False,False
4,True,False,0.004194043635130398,0.004194043635130398,False,False,False,False
4,True,False,0.004189871205772921,0.004189871205772921,False,False,False,False
4,True,False,0.0041854166823654775,0.0041854166823654775,False,False,False,False
4,True,False,0.004182338520408177,0.004182338520408177,False,False,False,False
4,True,False,0.004178973970039139,0.004178973970039139,False,False,False,False
4,True,False,0.004175325126953435,0.004175325126953435,False,False,False,False
4,False,False,0.0041713942537121695,0.0041713942537121695,False,False,False,False
4,False,False,0.00416718377590249,0.00416718377590249,False,False,False,False
4,False,False,0.004162696278051458,0.004162696278051458,False,False,False,False
4,False,False,0.004157934499307009,0.004157934499307009,False,False,False,False
4,False,False,0.004152901328899864,0.004152901328899864,False,False,False,False
4,False,False,0.004147599801400742,0.004147599801400742,False,False,False,False
4,False,False,0.004142033091787728,0.004142033091787728,False,False,False,False
4,False,False,0.004136204510338979,0.004136204510338979,False,False,False,False
4,False,False,0.004130117497366292,0.004130117497366292,False,False,False,False
4,False,False,0.004123775617805293,0.004123775617805293,False,False,False,False
4,False,False,0.004117182555678124,0.004117182555678124,False,False,False,False
4,False,False,0.004110342108444652,0.004110342108444652,False,False,False,False
4,False,False,0.00410325818125816,0.00410325818125816,False,False,False,False
4,False,False,0.004095934781141503,0.004095934781141503,False,False,False,False
4,False,False,0.004088376011099531,0.004088376011099531,False,False,False,False
4,False,False,0.004080586064183412,0.004080586064183412,False,False,False,False
4,False,False,0.0040701299090322,0.0040701299090322,False,False,False,False
4,False,False,0.004059485122013185,0.004059485122013185,False,False,False,False
4,False,False,0.004048656970111318,0.004048656970111318,False,False,False,False
4,False,False,0.0040376507318528616,0.0040376507318528616,False,False,False,False
4,False,False,0.004026471691515027,0.004026471691515027,False,False,False,False
4,False,False,0.004016080811160579,0.004016080811160579,False,False,False,False
4,False,False,0.00400551195144922,0.00400551195144922,False,False,False,False
4,False,False,0.003994770160938193,0.003994770160938193,False,False,False,False
4,False,False,0.003983860494332254,0.003983860494332254,False,True,False,False
4,False,False,0.00401580862265527,0.00401580862265527,False,True,False,False
4,False,False,0.0040483009457256405,0.0040483009457256405,False,True,False,False
4,False,False,0.004081342290820086,0.004081342290820086,False,True,False,False
4,False,False,0.004114847107827568,0.004114847107827568,False,True,False,False
4,False,False,0.004148392045470341,0.004148392045470341,False,True,False,False
4,False,False,0.004183005266106646,0.004183005266106646,False,True,False,False
4,False,False,0.004218291472660808,0.004218291472660808,False,True,False,False
4,False,False,0.0042539424044418855,0.0042539424044418855,False,True,False,False
4,False,False,0.004290022709172402,0.004290022709172402,False,True,False,False
4,False,False,0.004326854941035175,0.004326854941035175,False,True,False,False
4,False,False,0.00436461901555508,0.00436461901555508,False,True,False,False
4,False,False,0.004402351646303687,0.004402351646303687,False,True,False,False
4,False,False,0.004441433190106296,0.004441433190106296,False,True,False,False
4,False,False,0.004481195483946413,0.004481195483946413,False,True,False,False
4,False,False,0.004520995616818597,0.004520995616818597,False,True,False,False
4,False,False,0.004561862157036431,0.004561862157036431,False,True,False,False
4,False,False,0.004603601789578896,0.004603601789578896,False,True,False,False
4,False,False,0.004646376020111509,0.004646376020111509,False,True,False,False
4,False,False,0.004689561262231443,0.004689561262231443,False,True,False,False
4,False,False,0.004733493797482364,0.004733493797482364,False,True,False,False
4,False,False,0.004778447452473989,0.004778447452473989,False,True,False,False
4,False,False,0.004824256406112828,0.004824256406112828,False,True,False,False
4,False,False,0.004870617226660605,0.004870617226660605,False,True,False,False
4,False,False,0.00491852849598482,0.00491852849598482,False,True,False,False
4,False,False,0.004967381434508269,0.004967381434508269,False,True,False,False
4,False,False,0.0050172226534949274,0.0050172226534949274,False,True,False,False
4,False,False,0.005067843817274824,0.005067843817274824,False,True,False,False
4,False,False,0.005119205681847004,0.005119205681847004,False,True,False,False
4,False,False,0.005171761637269705,0.005171761637269705,False,True,False,False
4,False,False,0.00522532821878924,0.00522532821878924,False,True,False,False
4,False,False,0.00528051293576719,0.00528051293576719,False,True,False,False
4,False,False,0.005336579277500261,0.005336579277500261,False,True,False,False
4,False,False,0.005393848527959122,0.005393848527959122,False,True,False,False
4,False,False,0.005452663210614236,0.005452663210614236,False,True,False,False
4,False,False,0.0055127538693709515,0.0055127538693709515,False,True,False,False
