robot_id,proximity,bumper,light_left,light_right,boundary,transporting,home_zone,error
2,False,False,0.001868501813591819,0.001868501813591819,False,False,False,False
2,False,False,0.0018718999534996013,0.0018718999534996013,False,False,False,False
2,False,False,0.001875290283260497,0.001875290283260497,False,False,False,False
2,False,False,0.0018786725401279602,0.0018786725401279602,False,False,False,False
2,False,False,0.0018820464590411149,0.0018820464590411149,False,False,False,False
2,False,False,0.0018854117726472845,0.0018854117726472845,False,False,False,False
2,False,False,0.0018887682113257905,0.0018887682113257905,False,False,False,False
2,False,False,0.001890771123968324,0.001890771123968324,False,False,False,False
2,False,False,0.001892753250777912,0.001892753250777912,False,False,False,False
2,False,False,0.0018947143684363925,0.0018947143684363925,False,False,False,False
2,False,False,0.0018966542547159452,0.0018966542547159452,False,False,False,False
2,False,False,0.0018985726885406894,0.0018985726885406894,False,False,False,False
2,False,False,0.0019004694500485643,0.0019004694500485643,False,False,False,False
2,False,False,0.0019023443206534706,0.0019023443206534706,False,False,False,False
2,False,False,0.0019041970831076358,0.0019041970831076358,False,False,False,False
2,False,False,0.0019060275215641803,0.0019060275215641803,False,False,False,False
2,False,False,0.0019078354216398473,0.0019078354216398473,False,False,False,False
2,False,False,0.001909620570477874,0.001909620570477874,False,False,False,False
2,False,False,0.0019113827568109645,0.0019113827568109645,False,False,False,False
2,False,False,0.0019131217710243382,0.0019131217710243382,False,False,False,False
2,False,False,0.001914837405218816,0.001914837405218816,False,False,False,False
2,False,False,0.0019165294532739194,0.0019165294532739194,False,False,False,False
2,False,False,0.0019181977109109384,0.0019181977109109384,False,False,False,False
2,False,False,0.001919841975755944,0.001919841975755944,False,False,False,False
2,False,False,0.0019214620474027058,0.0019214620474027058,False,False,False,False
2,False,False,0.0019230577274754793,0.0019230577274754793,False,False,False,False
2,False,False,0.0019246288196916323,0.0019246288196916323,False,False,False,False
2,False,False,0.001926175129924074,0.001926175129924074,False,False,False,False
2,False,False,0.0019276964662634445,0.0019276964662634445,False,False,False,False
2,False,False,0.0019291926390800386,0.0019291926390800386,False,False,False,False
2,False,False,0.0019306634610854222,0.0019306634610854222,False,False,False,False
2,False,False,0.0019321087473937034,0.0019321087473937034,False,False,False,False
2,False,False,0.0019335283155824277,0.0019335283155824277,False,False,False,False
2,False,False,0.0019349219857530556,0.0019349219857530556,False,False,False,False
2,False,False,0.0019362895805909875,0.0019362895805909875,False,False,False,False
2,False,False,0.0019376309254250973,0.0019376309254250973,False,False,False,False
2,False,False,0.0019389458482867432,0.0019389458482867432,False,False,False,False
2,False,False,0.0019402341799682086,0.0019402341799682086,False,False,False,False
2,False,False,0.0019414957540805514,0.0019414957540805514,False,False,False,False
2,False,False,0.001942730407110806,0.001942730407110806,False,False,False,False
2,False,False,0.001943937978478519,0.001943937978478519,False,False,False,False
2,False,False,0.001945118310591572,0.001945118310591572,False,False,False,False
2,False,False,0.0019462712489012512,0.0019462712489012512,False,False,False,False
2,False,False,0.0019473966419565468,0.0019473966419565468,False,False,False,False
2,False,False,0.0019484943414576177,0.0019484943414576177,False,False,False,False
2,False,False,0.0019495642023084137,0.0019495642023084137,False,False,False,False
2,False,False,0.0019506060826683996,0.0019506060826683996,False,False,False,False
2,False,False,0.0019516198440033578,0.0019516198440033578,False,False,False,False
2,False,False,0.0019526053511352297,0.0019526053511352297,False,False,False,False
2,False,False,0.001953562472290962,0.001953562472290962,False,False,False,False
2,False,False,0.0019544910791503244,0.0019544910791503244,False,False,False,False
2,False,False,0.001955391046892674,0.001955391046892674,False,False,False,False
2,False,False,0.0019562622542426134,0.0019562622542426134,False,False,False,False
2,False,False,0.0019571045835145313,0.0019571045835145313,False,False,False,False
2,False,False,0.0019579179206559885,0.0019579179206559885,False,False,False,False
2,False,False,0.001961286935295341,0.001961286935295341,False,False,False,False
2,False,False,0.001964643019705832,0.001964643019705832,False,False,False,False
2,False,False,0.001967985854510346,0.001967985854510346,False,False,False,False
2,False,False,0.0019713151183505598,0.0019713151183505598,False,False,False,False
2,False,False,0.001974630487936712,0.001974630487936712,False,False,False,False
2,False,False,0.0019779316380990667,0.0019779316380990667,False,False,False,False
2,False,False,0.0019812182418410774,0.0019812182418410774,False,False,False,False
2,False,False,0.0019844899703942687,0.0019844899703942687,False,False,False,False
2,False,False,0.00198774649327483,0.00198774649327483,False,False,False,False
2,False,False,0.001990987478341934,0.001990987478341934,False,False,False,False
2,False,False,0.0019942125918577763,0.0019942125918577763,False,False,False,False
2,False,False,0.0019974214985493555,0.0019974214985493555,False,False,False,False
2,False,False,0.00200061386167197,0.00200061386167197,False,False,False,False
2,False,False,0.002003789343074454,0.002003789343074454,False,False,False,False
2,False,False,0.0020069476032661417,0.0020069476032661417,False,False,False,False
2,False,False,0.002010088301485552,0.002010088301485552,False,False,False,False
2,False,False,0.002013211095770803,0.002013211095770803,False,False,False,False
2,False,False,0.002016315643031738,0.002016315643031738,False,False,False,False
2,False,False,0.0020194015991237615,0.0020194015991237615,False,False,False,False
2,False,False,0.0020224686189233777,0.0020224686189233777,False,False,False,False
2,False,False,0.002025516356405419,0.002025516356405419,False,False,False,False
2,False,False,0.002028544464721948,0.002028544464721948,False,False,False,False
2,False,False,0.0020286620831034205,0.0020286620831034205,False,False,False,False
2,False,False,0.0020287462534866432,0.0020287462534866432,False,False,False,False
2,False,False,0.002028796963369549,0.002028796963369549,False,False,False,False
2,False,False,0.0020288142052187165,0.0020288142052187165,False,False,False,False
2,False,False,0.0020287979764724807,0.0020287979764724807,False,False,False,False
2,False,False,0.002028748279541991,0.002028748279541991,False,False,False,False
2,False,False,0.002028665121810214,0.002028665121810214,False,False,False,False
2,False,False,0.002028548515628888,0.002028548515628888,False,False,False,False
2,False,False,0.0020283984783134256,0.0020283984783134256,False,False,False,False
