robot_id,proximity,bumper,light_left,light_right,boundary,transporting,home_zone,error
3,False,False,0.003301093405294428,0.003301093405294428,False,True,False,False
3,False,False,0.0033230261845206624,0.0033230261845206624,False,True,False,False
3,False,False,0.0033452498718081107,0.0033452498718081107,False,True,False,False
3,False,False,0.0033673752490967998,0.0033673752490967998,False,True,False,False
3,False,False,0.0033901355354465064,0.0033901355354465064,False,True,False,False
3,False,False,0.0034132705227505698,0.0034132705227505698,False,True,False,False
3,False,False,0.003436719261744412,0.003436719261744412,False,True,False,False
3,False,False,0.0034600808263905176,0.0034600808263905176,False,True,False,False
3,False,False,0.003484187241565816,0.003484187241565816,False,True,False,False
3,False,False,0.003508634992767246,0.003508634992767246,False,True,False,False
3,False,False,0.0035329942536576325,0.0035329942536576325,False,True,False,False
3,False,False,0.0035578458639978004,0.0035578458639978004,False,True,False,False
3,False,False,0.003583334583200912,0.003583334583200912,False,True,False,False
3,False,False,0.0036091244477929724,0.0036091244477929724,False,True,False,False
3,False,False,0.0036353524125364235,0.0036353524125364235,False,True,False,False
3,False,False,0.0036617954521113685,0.0036617954521113685,False,True,False,False
3,False,False,0.003688683192544941,0.003688683192544941,False,True,False,False
3,False,False,0.0037159034709900074,0.0037159034709900074,False,True,False,False
3,False,False,0.0037435967802637838,0.0037435967802637838,False,True,False,False
3,False,False,0.0037716198542339114,0.0037716198542339114,False,True,False,False
3,False,False,0.0037999433186264695,0.0037999433186264695,False,True,False,False
3,False,False,0.003829043595714939,0.003829043595714939,False,True,False,False
3,False,False,0.0038580538774506765,0.0038580538774506765,False,True,False,False
3,False,False,0.0038879813119869697,0.0038879813119869697,False,True,False,False
3,False,False,0.003917909721848,0.003917909721848,False,True,False,False
3,False,False,0.003948485319138759,0.003948485319138759,False,True,False,False
3,False,False,0.0039797929327548345,0.0039797929327548345,False,True,False,False
3,False,False,0.004011352318375107,0.004011352318375107,False,True,False,False
3,False,False,0.004043145392121581,0.004043145392121581,False,True,False,False
3,False,False,0.004076105844685043,0.004076105844685043,False,True,False,False
3,False,False,0.004109588238773194,0.004109588238773194,False,True,False,False
3,False,False,0.004143052747429644,0.004143052747429644,False,True,False,False
3,False,False,0.004177573426296109,0.004177573426296109,False,True,False,False
3,False,False,0.004212321856853037,0.004212321856853037,False,True,False,False
3,False,False,0.00424796511199077,0.00424796511199077,False,True,False,False
3,False,False,0.0042840922535972,0.0042840922535972,False,True,False,False
3,False,False,0.0043211068332367295,0.0043211068332367295,False,True,False,False
3,False,False,0.004358612997087532,0.004358612997087532,False,True,False,False
3,False,False,0.004396942056177648,0.004396942056177648,False,True,False,False
3,False,False,0.004435890622230616,0.004435890622230616,False,True,False,False
3,False,False,0.004475595790384205,0.004475595790384205,False,True,False,False
3,False,False,0.004515859843775231,0.004515859843775231,False,True,False,False
3,False,False,0.004556516044560033,0.004556516044560033,False,True,False,False
3,False,False,0.004598264156781705,0.004598264156781705,False,True,False,False
3,False,False,0.004640921872093621,0.004640921872093621,False,True,False,False
3,False,False,0.004684127241208923,0.004684127241208923,False,True,False,False
3,False,False,0.004728112430496435,0.004728112430496435,False,True,False,False
3,False,False,0.0047732246356546595,0.0047732246356546595,False,True,False,False
3,False,False,0.004819156332691645,0.004819156332691645,False,True,False,False
3,False,False,0.004865472395242756,0.004865472395242756,False,True,False,False
3,False,False,0.0049131628002662825,0.0049131628002662825,False,True,False,False
3,False,False,0.00496159758171707,0.00496159758171707,False,True,False,False
3,False,False,0.005011116448749859,0.005011116448749859,False,True,False,False
3,False,False,0.005061688608099287,0.005061688608099287,False,True,False,False
3,False,False,0.005113428434989992,0.005113428434989992,False,True,False,False
3,False,False,0.005166212319894846,0.005166212319894846,False,True,False,False
3,False,False,0.005219211319346111,0.005219211319346111,False,True,False,False
3,False,False,0.005273798944590193,0.005273798944590193,False,True,False,False
3,False,False,0.005329510042128033,0.005329510042128033,False,True,False,False
3,False,False,0.005386776727555939,0.005386776727555939,False,True,False,False
3,False,False,0.005444657868521936,0.005444657868521936,False,True,False,False
3,False,False,0.005503789396249974,0.005503789396249974,False,True,False,False
3,False,False,0.005564578390273917,0.005564578390273917,False,True,False,False
3,False,False,0.005627193565418943,0.005627193565418943,False,True,False,False
3,False,False,0.005690884487229152,0.005690884487229152,False,True,False,False
3,False,False,0.005755520235712442,0.005755520235712442,False,True,False,False
3,False,False,0.005821801538905261,0.005821801538905261,False,True,False,False
3,False,False,0.005890299662852598,0.005890299662852598,False,True,False,False
3,False,False,0.005960217133967396,0.005960217133967396,False,True,False,False
3,False,False,0.006030698594215916,0.006030698594215916,False,True,False,False
3,False,False,0.006104205502450467,0.006104205502450467,False,True,False,False
3,False,False,0.006178473271083572,0.006178473271083572,False,True,False,False
3,False,False,0.0062556701021096745,0.0062556701021096745,False,True,False,False
3,False,False,0.0063340635139449725,0.0063340635139449725,False,True,False,False
3,False,False,0.0064153328106666815,0.0064153328106666815,False,True,False,False
3,False,False,0.006498217338576358,0.006498217338576358,False,True,False,False
3,False,False,0.006583517910078033,0.006583517910078033,False,True,False,False
3,False,False,0.006670501912748338,0.006670501912748338,False,True,False,False
3,False,False,0.006759058262694159,0.006759058262694159,False,True,False,False
3,False,False,0.006851447592800487,0.006851447592800487,False,True,False,False
3,False,False,0.006945945398884906,0.006945945398884906,False,True,False,False
3,False,False,0.007043768673669193,0.007043768673669193,False,True,False,False
3,False,False,0.007142391898103027,0.007142391898103027,False,True,False,False
3,False,False,0.00724481094458499,0.00724481094458499,False,True,False,False
3,False,False,0.007350882720082954,0.007350882720082954,False,True,False,False
3,False,False,0.007458556447456414,0.007458556447456414,False,True,False,False
3,False,False,0.0075708163090123974,0.0075708163090123974,False,True,False,False
3,False,False,0.007685259771150179,0.007685259771150179,False,True,False,False
3,False,False,0.007803530725397641,0.007803530725397641,False,True,False,False
3,False,False,0.007926817702026603,0.007926817702026603,False,True,False,False
3,False,False,0.008052925389202568,0.008052925389202568,False,True,False,False
3,False,False,0.00818458978225403,0.00818458978225403,False,True,False,False
3,False,False,0.008320418618631167,0.008320418618631167,False,True,False,False
3,False,False,0.008460939068256195,0.008460939068256195,False,True,False,False
3,False,False,0.008604019755695027,0.008604019755695027,False,True,False,False
3,False,False,0.008753303622173915,0.008753303622173915,False,True,False,False
3,False,False,0.008906446645506322,0.008906446645506322,False,True,False,False
3,False,False,0.009065560001832168,0.009065560001832168,False,True,False,False
3,False,False,0.009231035171171097,0.009231035171171097,False,True,False,False
3,False,False,0.009404505477725639,0.009404505477725639,False,True,False,False
3,False,False,0.00958323372295667,0.00958323372295667,False,True,False,False
3,False,False,0.009769727615292025,0.009769727615292025,False,True,False,False
3,False,False,0.009964066948905927,0.009964066948905927,False,True,False,False
3,False,False,0.01016593521023901,0.01016593521023901,False,True,False,False
3,False,False,0.010376903437814649,0.010376903437814649,False,True,False,False
3,False,False,0.010595272457267702,0.010595272457267702,False,True,False,False
3,False,False,0.010821153130660413,0.010821153130660413,False,True,False,False
3,False,False,0.011057983321252336,0.011057983321252336,False,True,False,False
3,False,False,0.011304672388072127,0.011304672388072127,False,True,False,False
3,False,False,0.011565563658878706,0.011565563658878706,False,True,False,False
3,False,False,0.01183941508579807,0.01183941508579807,False,True,False,False
3,False,False,0.012126133062503111,0.012126133062503111,False,True,False,False
3,False,False,0.012427518844089085,0.012427518844089085,False,True,False,False
3,False,False,0.012743499811427817,0.012743499811427817,False,True,False,False
3,False,False,0.013075819253488647,0.013075819253488647,False,True,False,False
3,False,False,0.01342695101727319,0.01342695101727319,False,True,False,False
3,False,False,0.013795854875681138,0.013795854875681138,False,True,False,False
3,False,False,0.01418730309552719,0.01418730309552719,False,True,False,False
3,False,False,0.014600583272697018,0.014600583272697018,False,True,False,False
3,False,False,0.01503890919309918,0.01503890919309918,False,True,False,False
3,False,False,0.015504380315787427,0.015504380315787427,False,True,False,False
3,False,False,0.01599864317225314,0.01599864317225314,False,True,False,False
3,False,False,0.01652648873032553,0.01652648873032553,False,False,True,False
3,False,False,0.017090279759056203,0.017090279759056203,False,False,True,False
3,False,False,0.01769380892209087,0.01769380892209087,False,False,True,False
3,False,False,0.01834142052483579,0.01834142052483579,False,False,True,False
3,False,False,0.019002652215495113,0.019002652215495113,False,False,True,False
3,False,False,0.019710212443968075,0.019710212443968075,False,False,True,False
3,False,False,0.020468725612929898,0.020468725612929898,False,False,True,False
3,False,False,0.021283371238959695,0.021283371238959695,False,False,True,False
3,False,False,0.022159948016579018,0.022159948016579018,False,False,True,False
3,False,False,0.023104938784184927,0.023104938784184927,False,False,True,False
3,False,False,0.024125571498932637,0.024125571498932637,False,False,True,False
3,False,False,0.02522986775805484,0.02522986775805484,False,False,True,False
3,False,False,0.026426664754337505,0.026426664754337505,False,False,True,False
3,False,False,0.027725587719828044,0.027725587719828044,False,False,True,False
3,False,False,0.029136936288201735,0.029136936288201735,False,False,True,False
3,False,False,0.030671427565067674,0.030671427565067674,False,False,True,False
3,False,False,0.03233970821064473,0.03233970821064473,False,False,True,False
3,False,False,0.03415150456993413,0.03415150456993413,False,False,True,False
